,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
573,149956,CA,F,1613.0,350,352.0,403,408.0,8897.0,6.548387097,15.0
574,37861,FL,M,934.0,273,353.0,334,392.0,10327.0,12.22222222,15.0
575,168644,CA,J,3156.0,645,650.0,653,664.0,19043.0,6.75,9.0
576,18534,NC,female,576.0,244,335.0,293,345.0,13192.0,25.0,15.0
577,166106,CA,F,1143.0,310,374.0,356,376.0,20576.0,6.266666667,10.0
578,96960,IL,M,927.0,231,250.0,280,299.0,15037.0,6.647058824,8.0
579,92972,IL,F,5846.0,644,1177.0,785,1041.0,100528.0,30.66666667,30.0
580,115341,OK,F,218.0,172,208.0,226,258.0,8660.0,11.66666667,20.0
581,63216,IN,M,431.0,269,307.0,309,338.0,10493.0,5.8,5.0
582,87459,MT,female,446.0,184,195.0,203,218.0,8395.0,3.222222222,4.0
583,41325,FL,F,803.0,290,361.0,350,382.0,14138.0,5.666666667,12.0
584,187472,IL,F,753.0,333,393.0,371,425.0,14164.0,12.57142857,15.0
585,148572,CA,M,1838.0,468,465.0,536,493.0,13500.0,5.142857143,5.0
586,137256,AZ,Female,619.0,187,215.0,197,242.0,13361.0,14.1,25.0
587,175731,OR,M,864.0,358,409.0,410,464.0,16065.0,11.0,10.0
588,94757,IL,M,1279.0,410,456.0,403,466.0,15287.0,11.25,12.0
589,136130,AZ,Female,613.0,183,236.0,226,271.0,9700.0,7.15,10.0
590,56816,KY,F,870.0,481,514.0,515,555.0,22886.0,7.3,10.0
591,148840,CA,F,2171.0,495,508.0,492,519.0,17382.0,10.81818182,11.0
592,79478,WI,male,668.0,351,386.0,352,376.0,13340.0,13.25,25.0
593,116008,TX,F,813.0,465,485.0,489,511.0,15458.0,9.307692308,5.0
594,150061,CA,F,2618.0,621,657.0,664,704.0,27432.0,22.5,25.0
595,6789,PA,M,515.0,269,284.0,336,362.0,13550.0,26.95,10.0
596,13196,CA,F,5377.0,671,949.0,811,922.0,37647.0,100.0,10.0
597,26169,GA,F,1034.0,511,534.0,558,574.0,19422.0,9.0,12.0
598,3691,MI,F,605.0,396,454.0,426,486.0,15062.0,20.0,20.0
599,101432,MO,M,240.0,202,232.0,243,267.0,9288.0,7.909090909,8.0
600,176379,OR,M,829.0,397,485.0,379,456.0,14994.0,20.0,10.0
601,171854,CA,F,1189.0,278,310.0,325,343.0,13051.0,13.5,15.0
602,159319,CA,M,5828.0,856,1043.0,854,976.0,40064.0,10.66666667,20.0
603,171338,CA,F,2076.0,418,443.0,479,505.0,16340.0,6.666666667,10.0
604,160773,CA,M,1679.0,503,519.0,553,560.0,16142.0,7.6,10.0
605,21539,NC,M,996.0,334,370.0,391,405.0,15432.0,3.655172414,3.0
606,125277,TX,M,1136.0,505,531.0,578,590.0,24454.0,36.36363636,53.0
607,116329,TX,M,2196.0,606,797.0,700,875.0,34050.0,10.625,15.0
608,126091,TX,F,395.0,115,154.0,177,199.0,5058.0,6.214285714,6.0
609,22206,NC,female,897.0,309,360.0,366,417.0,16489.0,14.5,25.0
610,9537,TN,F,753.0,370,383.0,412,437.0,13078.0,19.22222222,35.0
611,103857,MO,M,278.0,158,190.0,204,234.0,8347.0,17.5,15.0
612,146940,CA,M,5679.0,518,787.0,629,781.0,47163.0,8.5,15.0
613,129136,CO,F,494.0,140,161.0,175,245.0,13810.0,25.0,25.0
614,170649,CA,M,1600.0,548,551.0,603,608.0,21369.0,17.0,25.0
615,78256,WI,F,273.0,207,231.0,220,255.0,6104.0,10.07692308,11.0
616,160736,CA,F,1500.0,258,346.0,331,414.0,15518.0,10.44444444,12.0
617,6198,CA,F,1941.0,433,412.0,474,450.0,12296.0,13.65217391,20.0
618,146695,CA,F,3909.0,870,886.0,878,901.0,34835.0,20.0,20.0
619,20631,NC,F,615.0,311,348.0,336,369.0,12294.0,7.363636364,20.0
620,15006,CA,F,5000.0,303,400.0,427,546.0,29754.0,11.25,10.0
621,1293,IL,F,917.0,462,480.0,434,474.0,14229.0,5.285714286,2.0
622,139626,NM,M,1590.0,524,575.0,647,682.0,27625.0,10.21428571,10.0
623,25760,GA,M,554.0,275,345.0,324,444.0,13618.0,20.0,20.0
624,170486,CA,M,993.0,347,417.0,386,443.0,13734.0,12.5,12.0
625,24172,SC,F,714.0,191,302.0,256,333.0,9798.0,5.0,5.0
626,174317,OR,M,690.0,374,392.0,412,420.0,13265.0,10.125,14.0
627,99849,MO,M,566.0,352,378.0,363,380.0,13762.0,3.571428571,6.0
628,139282,NM,M,1208.0,497,603.0,574,670.0,33095.0,13.0,23.0
629,79562,WI,male,677.0,272,372.0,331,387.0,15924.0,11.25,19.0
630,136466,AZ,M,1079.0,623,614.0,650,648.0,20170.0,27.0,10.0
631,70835,MI,F,354.0,207,234.0,266,295.0,9393.0,6.111111111,9.0
632,8195,IL,M,354.0,188,258.0,231,292.0,10233.0,7.733333333,6.0
633,28340,GA,F,1216.0,541,621.0,527,687.0,29297.0,5.909090909,10.0
634,19235,NC,M,538.0,238,313.0,269,331.0,12431.0,15.33333333,25.0
635,29345,GA,F,618.0,325,363.0,375,412.0,12727.0,7.25,17.0
636,58728,KY,M,184.0,129,152.0,192,221.0,6801.0,10.4,20.0
637,158390,NV,F,950.0,365,402.0,390,427.0,15436.0,9.5,10.0
638,31400,GA,F,650.0,267,304.0,322,355.0,11773.0,6.5,10.0
639,124872,TX,M,550.0,282,401.0,365,433.0,15296.0,5.518518519,5.0
640,175917,OR,F,866.0,308,375.0,410,465.0,16560.0,13.33333333,15.0
641,156473,CA,F,2130.0,315,309.0,380,380.0,11583.0,5.705882353,6.0
642,91835,IL,F,978.0,301,434.0,355,467.0,14771.0,5.0,5.0
643,29348,GA,M,598.0,283,318.0,327,362.0,12093.0,5.055555556,5.0
644,18257,NC,M,487.0,273,308.0,275,314.0,13272.0,4.0,5.0
645,69822,MI,F,859.0,473,499.0,503,529.0,16331.0,10.33333333,15.0
646,139180,NM,F,359.0,164,186.0,223,242.0,7312.0,8.222222222,15.0
647,185080,CA,F,2298.0,374,514.0,473,604.0,31281.0,98.78571429,200.0
648,151904,CA,M,1088.0,278,308.0,335,380.0,15011.0,10.83333333,15.0
649,107895,LA,M,646.0,228,237.0,299,291.0,10918.0,3.190476191,3.0
650,72844,MI,F,740.0,401,450.0,446,491.0,15718.0,5.764705882,10.0
651,55756,MS,F,743.0,465,483.0,495,540.0,22415.0,7.555555556,10.0
652,59249,IN,M,1781.0,762,776.0,835,853.0,27556.0,15.0,15.0
653,132844,WY,male,518.0,303,318.0,313,346.0,11266.0,13.27586207,11.0
654,4225,NV,M,1003.0,258,322.0,318,386.0,15748.0,7.038461539,10.0
655,136150,AZ,Female,988.0,310,327.0,372,372.0,14315.0,23.38888889,50.0
656,66037,MI,M,1478.0,576,605.0,575,606.0,19378.0,15.125,21.0
657,95728,IL,F,687.0,405,410.0,431,452.0,14237.0,12.83333333,15.0
658,174895,OR,F,457.0,187,256.0,197,267.0,12886.0,15.0,21.0
659,165056,CA,F,1884.0,454,458.0,490,490.0,14776.0,7.6875,5.0
660,112367,AR,Female,516.0,272,337.0,303,344.0,11682.0,5.578947368,10.0
661,147190,CA,F,1545.0,305,326.0,360,376.0,10242.0,16.25,10.0
662,5613,CA,F,2880.0,511,539.0,566,587.0,25314.0,8.315789474,12.0
663,43126,FL,F,845.0,334,351.0,496,511.0,25715.0,4.875,5.0
664,53753,TN,F,1239.0,534,571.0,624,653.0,23901.0,15.84615385,30.0
665,190651,IL,F,753.0,387,432.0,417,452.0,17356.0,25.0,10.0
666,12597,CA,F,2885.0,737,773.0,798,824.0,28134.0,53.85714286,101.0
667,164169,CA,M,2292.0,642,670.0,680,710.0,22186.0,10.0,15.0
668,20106,NC,M,949.0,303,347.0,347,390.0,14449.0,12.0,12.0
669,143565,CA,F,1387.0,406,464.0,403,442.0,12732.0,11.4,17.0
670,96080,IL,F,568.0,220,279.0,282,353.0,12599.0,3.444444444,5.0
671,184492,WA,F,917.0,391,463.0,476,519.0,16290.0,8.571428571,9.0
672,128522,TX,F,243.0,132,147.0,154,160.0,4960.0,9.0625,20.0
673,167551,CA,F,2356.0,277,359.0,359,401.0,15245.0,15.83333333,20.0
674,101972,MO,F,844.0,340,373.0,356,358.0,12280.0,20.0,25.0
675,75609,IA,M,338.0,260,315.0,336,386.0,14351.0,4.0,10.0
676,89863,IL,F,1118.0,510,563.0,562,607.0,22026.0,14.38461539,23.0
677,80310,WI,male,640.0,376,404.0,384,411.0,12455.0,14.0,20.0
678,2757,MO,F,770.0,103,239.0,161,278.0,10556.0,8.352941177,10.0
679,56169,MS,F,557.0,190,302.0,267,346.0,9593.0,20.0,20.0
680,104259,KS,F,477.0,219,221.0,274,314.0,10490.0,9.1,15.0
681,10467,MI,M,1089.0,541,580.0,581,626.0,19313.0,12.33333333,20.0
682,165494,CA,F,3898.0,744,754.0,785,816.0,26483.0,15.55555556,15.0
683,124817,TX,M,639.0,242,236.0,274,269.0,5612.0,6.55,10.0
684,149777,CA,F,2215.0,195,260.0,263,292.0,7978.0,15.0,20.0
685,24272,SC,F,664.0,219,283.0,286,334.0,18368.0,12.4,20.0
686,147855,CA,M,4548.0,786,848.0,831,878.0,33442.0,10.0,15.0
687,73144,MI,F,690.0,304,334.0,353,383.0,12933.0,22.22222222,25.0
688,83220,MN,F,391.0,280,323.0,326,375.0,12693.0,15.0,5.0
689,17921,NC,F,732.0,347,414.0,400,462.0,17541.0,7.285714286,8.0
690,184237,WA,male,976.0,479,515.0,536,571.0,20488.0,8.111111111,14.0
691,132179,CO,F,728.0,306,335.0,297,330.0,10468.0,11.22222222,14.0
692,117922,TX,M,376.0,179,234.0,234,287.0,10225.0,8.085,15.0
693,76851,IA,M,466.0,224,266.0,258,311.0,11257.0,16.25,20.0
694,38098,FL,F,1657.0,264,360.0,388,491.0,23026.0,4.1,3.0
695,138173,AZ,Female,785.0,390,487.0,465,530.0,20699.0,9.4,10.0
696,161760,CA,F,4058.0,578,701.0,671,797.0,37190.0,35.0,35.0
697,94884,IL,M,927.0,388,464.0,391,431.0,15328.0,30.0,40.0
698,162820,CA,M,3365.0,544,525.0,655,621.0,27608.0,17.5,25.0
699,156437,CA,M,2130.0,315,309.0,380,380.0,11583.0,15.0,27.0
700,141645,NV,F,1446.0,509,520.0,544,556.0,22085.0,14.8,35.0
701,152494,CA,M,2278.0,525,604.0,571,589.0,18780.0,15.55555556,5.0
702,188492,CO,F,493.0,220,252.0,264,324.0,12802.0,13.3,20.0
703,177824,OR,F,450.0,217,208.0,270,269.0,8816.0,7.625,9.0
704,139030,AZ,Female,778.0,280,298.0,290,313.0,11652.0,6.428571429,5.0
705,89500,AZ,Female,1250.0,218,459.0,328,441.0,13293.0,8.65,10.0
706,48587,AL,Male,425.0,264,245.0,311,320.0,9998.0,12.33333333,15.0
707,187501,HI,F,4250.0,299,301.0,363,364.0,12365.0,5.75,10.0
708,135888,AZ,M,842.0,247,266.0,277,321.0,16269.0,12.5,16.0
709,67333,MI,F,1092.0,580,587.0,620,631.0,17240.0,8.333333333,8.0
710,62741,IN,M,625.0,319,362.0,362,411.0,13847.0,8.5,11.0
711,112247,MO,F,643.0,257,272.0,296,321.0,11257.0,23.33333333,25.0
712,137845,AZ,M,676.0,379,409.0,380,433.0,13487.0,6.75,15.0
713,59984,IN,F,1101.0,518,631.0,615,701.0,35560.0,11.66666667,17.0
714,141186,NV,F,706.0,283,316.0,339,371.0,14352.0,6.47826087,12.0
715,138597,AZ,Female,1573.0,569,572.0,709,702.0,28844.0,7.235294118,11.0
716,150404,CA,F,1745.0,386,348.0,398,357.0,10891.0,10.41463415,10.0
717,166521,CA,F,3422.0,638,775.0,693,807.0,33068.0,18.2,27.0
718,148153,CA,F,3576.0,661,768.0,729,826.0,29413.0,8.887714286,11.0
719,38266,FL,F,590.0,267,319.0,304,322.0,8625.0,15.0,10.0
720,161108,CA,M,996.0,277,284.0,300,330.0,8189.0,5.25,5.0
721,44406,FL,F,945.0,292,317.0,376,456.0,17575.0,4.625,10.0
722,8669,IL,F,1757.0,472,488.0,560,588.0,20587.0,8.388888889,10.0
723,173702,HI,M,2609.0,486,497.0,542,555.0,16626.0,4.5,25.0
724,174956,OR,F,598.0,276,333.0,322,374.0,12592.0,7.25,10.0
725,52592,TN,F,667.0,313,325.0,352,370.0,11897.0,9.090909091,10.0
726,80505,WI,F,673.0,358,383.0,381,416.0,13043.0,12.11111111,20.0
727,188734,HI,J,3500.0,269,264.0,292,285.0,8815.0,5.375,5.0
728,148569,CA,M,1443.0,280,272.0,329,328.0,6221.0,10.4,19.0
729,2262,CA,F,1778.0,411,480.0,439,503.0,18236.0,6.527777778,12.5
730,41091,FL,F,661.0,211,236.0,247,251.0,12774.0,7.214285714,10.0
731,30047,GA,F,436.0,279,302.0,351,383.0,12382.0,7.052631579,10.0
732,167580,CA,M,2394.0,385,382.0,439,444.0,21417.0,10.0,21.0
733,76030,IA,M,551.0,304,322.0,338,378.0,14020.0,6.727272727,14.0
734,21003,NC,F,517.0,213,256.0,240,269.0,8518.0,12.22222222,10.0
735,149117,CA,F,2549.0,610,616.0,590,621.0,19524.0,15.0,30.0
736,47810,AL,F,465.0,271,313.0,312,336.0,9970.0,4.5,7.0
737,112301,TX,F,435.0,314,357.0,378,431.0,13352.0,7.4,10.0
738,100218,MO,F,665.0,224,246.0,276,323.0,12187.0,5.466666667,8.0
739,14154,AL,F,801.0,393,488.0,409,473.0,16846.0,16.5,15.0
740,16014,NC,M,628.0,322,363.0,362,399.0,13033.0,10.53846154,10.0
741,140723,TX,M,729.0,402,434.0,442,500.0,18754.0,17.66666667,40.0
742,169346,CA,F,818.0,156,155.0,195,192.0,5422.0,7.642857143,10.0
743,61536,IN,M,561.0,363,376.0,386,422.0,15208.0,12.5,25.0
744,154544,CA,F,653.0,194,218.0,252,292.0,12177.0,7.935666667,20.0
745,185149,IL,M,396.0,280,318.0,335,368.0,12044.0,8.647058824,5.0
746,186251,CA,F,3836.0,491,616.0,579,706.0,32838.0,13.06666667,17.0
747,44582,FL,M,427.0,162,194.0,168,215.0,10083.0,3.357142857,5.0
748,177516,OR,M,718.0,193,243.0,274,311.0,11481.0,13.42857143,37.0
749,107693,NE,F,259.0,265,311.0,316,349.0,11187.0,7.346153846,10.0
750,33512,FL,F,397.0,138,168.0,216,245.0,7456.0,13.0,19.0
751,105431,KS,M,332.0,218,278.0,269,330.0,11739.0,11.4,25.0
752,188639,OR,M,932.0,442,506.0,519,558.0,22287.0,18.26666667,24.0
753,36472,FL,F,2250.0,254,319.0,333,415.0,24752.0,7.142857143,13.0
754,166864,CA,F,5222.0,799,906.0,843,966.0,40664.0,15.0,25.0
755,176680,OR,F,834.0,222,377.0,306,448.0,15044.0,7.916666667,5.0
756,49722,AL,F,1332.0,553,547.0,645,648.0,21032.0,3.5,3.0
757,191528,TX,F,814.0,498,518.0,532,550.0,16756.0,8.5,20.0
758,10631,AL,F,550.0,752,0.0,601,0.0,14633.0,10.96296296,15.0
759,118736,TX,M,550.0,238,251.0,255,255.0,11519.0,25.0,25.0
760,36479,FL,M,1227.0,249,336.0,346,457.0,22670.0,7.428571429,10.0
761,182800,WA,male,1006.0,427,411.0,464,458.0,16068.0,14.0952381,21.0
762,36165,FL,M,1569.0,553,605.0,626,684.0,27532.0,18.33333333,20.0
763,66187,MI,F,701.0,490,578.0,521,587.0,18230.0,15.0,15.0
764,189258,MD,F,1354.0,515,506.0,530,540.0,22028.0,8.636363636,15.0
765,12853,NV,F,614.0,196,272.0,227,256.0,9308.0,8.038961039,12.0
766,188377,IL,F,940.0,285,339.0,333,406.0,13571.0,7.857142857,5.0
767,139926,NM,F,2056.0,545,597.0,658,756.0,26183.0,17.66666667,20.0
768,10851,CA,M,800.0,303,249.0,298,288.0,9847.0,12.10869565,35.0
769,119366,TX,M,554.0,312,346.0,333,356.0,15583.0,4.578947368,6.0
770,150260,CA,F,2182.0,555,561.0,559,569.0,17516.0,6.590909091,10.0
771,73272,MI,F,929.0,437,446.0,465,481.0,13814.0,12.875,15.0
772,43101,FL,F,2379.0,464,651.0,596,755.0,31616.0,19.0,10.0
773,50640,FL,M,908.0,415,422.0,465,471.0,15683.0,6.055555556,5.0
774,190577,TX,F,786.0,385,493.0,391,466.0,16433.0,11.71428571,30.0
775,96003,IL,F,450.0,258,310.0,301,339.0,11241.0,4.8,6.0
776,185913,CA,M,2223.0,413,331.0,492,415.0,10217.0,5.666666667,10.0
777,54259,TN,M,553.0,219,249.0,275,319.0,11263.0,10.0,15.0
778,85003,MN,M,331.0,248,291.0,276,326.0,10969.0,5.470588235,8.0
779,5074,CA,M,1089.0,296,324.0,328,352.0,12998.0,22.88235294,31.0
780,33359,FL,F,737.0,357,382.0,395,441.0,16190.0,8.428571429,10.0
781,103982,MO,M,486.0,237,261.0,274,301.0,10474.0,11.82352941,15.0
782,118564,TX,F,376.0,180,214.0,244,281.0,10145.0,3.5,5.0
783,136991,AZ,M,1074.0,469,472.0,510,516.0,18042.0,9.363636364,15.0
784,133305,ID,M,717.0,267,304.0,381,410.0,12937.0,8.75,5.0
785,112148,AR,M,543.0,198,224.0,252,285.0,11363.0,14.42857143,25.0
786,25804,GA,M,1276.0,523,516.0,571,572.0,16775.0,32.33333333,41.0
787,20167,NC,M,451.0,183,226.0,236,274.0,11232.0,18.33333333,25.0
788,79717,WI,male,860.0,409,469.0,442,479.0,16458.0,12.5,15.0
789,32950,FL,F,465.0,271,295.0,298,338.0,11843.0,5.285714286,5.0
790,187604,TN,F,1349.0,481,593.0,521,628.0,22094.0,5.3,11.0
791,45158,FL,F,917.0,250,286.0,318,374.0,14202.0,8.5,10.0
792,145885,CA,F,3130.0,564,624.0,631,682.0,25384.0,20.0,20.0
793,104401,KS,F,850.0,270,468.0,360,534.0,14689.0,10.35714286,15.0
794,176491,OR,F,550.0,289,345.0,327,363.0,12798.0,16.5,25.0
795,89873,IL,F,1865.0,549,609.0,644,669.0,20320.0,13.25,11.0
796,1673,UT,F,1033.0,427,448.0,510,536.0,12145.0,9.6875,40.0
797,12874,MN,F,403.0,199,260.0,253,301.0,10368.0,7.571428571,10.0
798,188851,CA,M,2192.0,400,410.0,515,573.0,15755.0,24.0,23.0
799,160258,CA,M,2656.0,437,492.0,488,531.0,19931.0,8.7,15.0
800,108760,LA,F,564.0,211,251.0,254,285.0,8384.0,15.0,22.0
801,187696,TX,F,1182.0,269,374.0,361,482.0,16352.0,17.5,10.0
802,66199,MI,F,646.0,377,399.0,408,439.0,18681.0,4.666666667,5.0
803,104905,KS,F,877.0,382,503.0,460,554.0,22091.0,11.42857143,15.0
804,102665,MO,M,424.0,215,255.0,242,277.0,9603.0,8.75,20.0
805,137199,AZ,Female,723.0,270,335.0,321,386.0,20233.0,7.6,10.0
806,159507,CA,F,928.0,409,484.0,456,541.0,19428.0,20.0,20.0
807,137577,AZ,M,1052.0,505,505.0,525,525.0,27683.0,7.2,10.0
808,113805,OK,F,392.0,216,238.0,322,355.0,14127.0,10.95454546,20.0
809,46203,CA,F,2347.0,471,570.0,574,669.0,30302.0,7.8,10.0
810,78753,WI,F,668.0,174,271.0,241,330.0,12685.0,3.285714286,3.0
811,189711,AZ,M,727.0,350,381.0,399,426.0,20399.0,4.625,10.0
812,160972,CA,M,1053.0,607,631.0,609,647.0,23739.0,28.53846154,53.0
813,28514,GA,F,2159.0,871,905.0,938,968.0,39328.0,7.333333333,21.0
814,51469,TN,F,616.0,295,311.0,316,341.0,12508.0,7.333333333,10.0
815,4693,CA,F,2421.0,552,544.0,568,556.0,15948.0,12.14634146,18.0
816,22664,SC,F,386.0,202,256.0,254,291.0,8534.0,15.44444444,17.0
817,39967,FL,M,1289.0,394,476.0,521,610.0,27608.0,50.0,75.0
818,60490,IN,F,874.0,510,516.0,543,555.0,18907.0,17.33333333,60.0
819,74523,MI,F,441.0,228,288.0,279,331.0,11359.0,8.083333333,10.0
820,70146,MI,F,606.0,509,530.0,461,503.0,15017.0,6.875,10.0
821,125501,TX,F,527.0,276,315.0,289,329.0,10096.0,13.0,14.0
822,38853,IN,F,655.0,329,369.0,344,376.0,11645.0,6.35,12.0
823,25591,GA,F,0.0,0,0.0,0,0.0,0.0,6.428571429,13.0
824,66610,MI,F,1102.0,404,540.0,470,591.0,21178.0,15.0,10.0
825,11738,CA,M,3818.0,584,637.0,649,708.0,27062.0,8.75,10.0
826,117026,TX,M,481.0,243,265.0,282,323.0,10964.0,8.666666667,9.0
827,59588,IN,M,421.0,268,310.0,295,323.0,9593.0,2.971428571,3.0
828,162997,CA,F,550.0,137,218.0,296,426.0,18812.0,16.0,21.0
829,136747,AZ,Female,656.0,388,397.0,395,411.0,15381.0,6.384615385,6.0
830,115088,OK,F,586.0,241,351.0,348,387.0,20826.0,8.0,17.0
831,168358,CA,M,1401.0,232,252.0,274,305.0,10481.0,14.33333333,10.0
832,24896,SC,M,1974.0,433,469.0,528,571.0,26435.0,10.33333333,15.0
833,157061,CA,F,5886.0,1096,1500.0,1005,1116.0,82369.0,20.0,25.0
834,127795,TX,M,557.0,319,370.0,368,411.0,16016.0,7.0,15.0
835,13215,CA,M,1416.0,293,321.0,357,376.0,12588.0,11.0,21.0
836,129899,CO,M,688.0,232,305.0,267,312.0,11778.0,12.5,12.0
837,156428,CA,F,1610.0,317,310.0,375,396.0,17698.0,8.055555556,9.0
838,157284,CA,F,5500.0,480,535.0,597,775.0,40224.0,15.0,20.0
839,147508,CA,F,2352.0,363,478.0,434,530.0,18059.0,15.0,10.0
840,37575,FL,M,1938.0,400,482.0,500,606.0,34430.0,55.0,50.0
841,91787,IL,F,1705.0,512,565.0,610,659.0,20460.0,12.5,25.0
842,160292,CA,M,861.0,243,240.0,280,289.0,6630.0,10.88888889,16.0
843,32288,FL,F,875.0,119,188.0,142,191.0,9084.0,8.0,10.0
844,14152,UT,M,738.0,380,400.0,402,447.0,16793.0,7.4,10.0
845,115346,OK,F,251.0,183,212.0,238,265.0,8947.0,9.4,25.0
846,18339,NC,M,469.0,192,222.0,245,280.0,9448.0,10.0,10.0
847,26645,GA,F,681.0,318,337.0,355,377.0,12180.0,7.375,15.0
848,85617,MN,M,486.0,262,299.0,310,348.0,10756.0,8.0,9.0
849,66830,MI,F,943.0,464,465.0,435,464.0,15214.0,10.0,10.0
850,152847,CA,M,2799.0,518,576.0,554,599.0,29620.0,14.80952381,37.0
851,51426,TN,M,531.0,226,248.0,283,322.0,10808.0,11.66666667,25.0
852,42068,FL,F,645.0,199,215.0,241,262.0,10201.0,8.6875,10.0
853,66797,MI,M,1595.0,562,663.0,700,758.0,23981.0,23.0,30.0
854,120203,TX,F,567.0,334,399.0,446,531.0,17087.0,14.0,20.0
855,113560,OK,M,930.0,519,551.0,560,594.0,20445.0,12.75,25.0
856,188854,OR,F,851.0,338,321.0,400,392.0,15286.0,8.833333333,5.0
857,80378,WI,F,689.0,235,341.0,257,338.0,11586.0,4.857142857,5.0
858,148227,CA,M,2413.0,564,566.0,553,560.0,16288.0,10.75,10.0
859,129360,TX,M,749.0,228,295.0,289,377.0,14895.0,5.636363636,15.0
860,187628,KY,F,896.0,455,464.0,493,507.0,18693.0,10.28571429,19.0
861,117177,TX,F,505.0,304,366.0,351,425.0,13296.0,6.0,9.0
862,13748,CA,F,4104.0,811,848.0,827,876.0,29544.0,10.30769231,12.0
863,173563,HI,F,2027.0,360,382.0,421,447.0,14005.0,10.6,30.0
864,39869,FL,F,2171.0,545,613.0,612,665.0,22696.0,15.0,21.0
865,188316,FL,F,661.0,320,325.0,310,299.0,10910.0,13.1,10.0
866,74345,MI,M,538.0,251,258.0,281,298.0,10118.0,10.1875,25.0
867,57496,KY,M,460.0,299,331.0,321,353.0,11756.0,15.75,25.0
868,65806,MI,F,814.0,430,468.0,471,505.0,16948.0,4.80952381,5.0
869,152054,CA,F,2297.0,512,550.0,562,607.0,20184.0,11.83333333,25.0
870,191064,TN,F,297.0,130,163.0,179,208.0,8510.0,4.727272727,3.0
871,117847,TX,M,393.0,287,313.0,314,363.0,11982.0,20.0,20.0
872,137626,AZ,M,675.0,354,357.0,397,407.0,11717.0,20.0,20.0
873,39659,FL,M,897.0,208,240.0,259,317.0,13239.0,12.33333333,20.0
874,136607,AZ,M,1402.0,460,545.0,548,628.0,23187.0,14.625,32.0
875,61745,IN,M,566.0,315,310.0,326,329.0,12827.0,17.5,20.0
876,29875,GA,M,1483.0,673,695.0,744,774.0,27393.0,20.0,20.0
877,7174,IL,F,504.0,289,355.0,296,356.0,11074.0,8.363636364,10.0
878,166416,CA,M,1394.0,242,263.0,302,300.0,11177.0,20.0,20.0
879,95408,IL,F,739.0,353,415.0,436,486.0,17038.0,10.0,15.0
880,102181,MO,F,915.0,307,442.0,385,537.0,22420.0,13.3,15.0
881,155851,CA,F,978.0,200,291.0,256,307.0,13560.0,20.0,20.0
882,40421,FL,M,1270.0,363,471.0,429,519.0,17548.0,6.269230769,5.0
883,26346,GA,F,1717.0,443,511.0,588,645.0,21385.0,9.0,10.0
884,152621,CA,M,2449.0,464,472.0,518,519.0,19318.0,7.615384615,10.0
885,164220,CA,F,2869.0,630,668.0,686,745.0,24945.0,10.5,10.0
886,190477,WA,male,1212.0,298,354.0,365,422.0,15314.0,14.66666667,25.0
887,58203,KY,M,224.0,138,163.0,193,218.0,7051.0,5.333333333,6.0
888,115188,OK,F,160.0,118,170.0,161,218.0,7192.0,10.5,16.0
889,148918,CA,F,1178.0,322,384.0,370,444.0,14711.0,12.33333333,21.0
890,55117,MS,F,668.0,303,456.0,326,484.0,18900.0,15.0,15.0
891,157106,CA,F,5886.0,1096,1500.0,1005,1116.0,82369.0,19.3125,26.0
892,183193,WA,F,696.0,367,383.0,406,423.0,13480.0,9.0,31.0
893,170402,CA,F,1224.0,228,312.0,325,356.0,15512.0,6.8,10.0
894,52588,TN,F,585.0,212,258.0,286,326.0,13218.0,10.75,15.0
895,182356,WA,F,555.0,305,299.0,331,319.0,11395.0,11.28571429,12.0
896,43052,FL,F,2038.0,390,515.0,564,670.0,29920.0,8.111111111,5.0
897,120050,TX,M,281.0,209,241.0,280,313.0,11808.0,15.0,21.0
898,186198,UT,F,835.0,358,400.0,394,426.0,20786.0,13.0625,15.0
899,170864,CA,M,2494.0,526,643.0,639,728.0,27861.0,11.66666667,10.0
900,126184,TX,F,444.0,221,243.0,251,272.0,7653.0,5.777777778,7.0
901,25147,SC,M,499.0,214,252.0,249,276.0,8425.0,3.966666667,5.0
902,81200,WI,male,612.0,305,332.0,346,372.0,11671.0,20.5,5.0
903,152657,CA,F,1841.0,376,387.0,435,450.0,17077.0,11.625,15.0
904,16329,NC,F,683.0,312,337.0,329,354.0,11075.0,4.866666667,7.0
905,87508,MT,F,621.0,214,239.0,270,297.0,9788.0,6.263157895,9.0
906,190311,SC,M,550.0,249,419.0,305,410.0,19689.0,14.35869565,15.0
907,165314,CA,F,1203.0,290,413.0,493,604.0,19183.0,16.5,25.0
908,160570,WA,male,1412.0,399,413.0,442,457.0,15307.0,15.33333333,15.0
909,151806,CA,M,1420.0,351,433.0,388,420.0,14537.0,4.5,4.0
910,51731,TN,M,640.0,226,302.0,289,351.0,11829.0,10.75,20.0
911,17418,NC,F,853.0,289,450.0,331,440.0,17351.0,9.75,13.0
912,103953,MO,F,868.0,359,384.0,399,430.0,14270.0,2.315789474,5.0
913,14552,FL,M,1518.0,449,469.0,494,523.0,17518.0,10.7,16.0
914,186109,IL,F,590.0,353,403.0,362,409.0,13030.0,8.217391304,8.0
915,40283,FL,F,801.0,301,370.0,360,408.0,13339.0,15.2,25.0
916,142161,NV,M,675.0,336,375.0,325,372.0,11280.0,5.0,5.0
